Event Description,Objectives,Default Language,Competency IDs,Skills,Available Languages,Training Contact,Created/Modified By,Allow Users to Attend Multiple Sessions,Allow Interest Tracking,Keywords,Provide cost of Event,Currency Code,Copy Availability to New Sessions,Availability to All Users,Penalty Number of Days prior to start,Credits,Limit Users To One Waitlist Per Event,Display Session Time In User Time,Ability To Select Session,Training Units,Default Training Unit Price,Thumbnail,Exclude from Course Recommendations,Training Purpose,Points,Badge,Emails,Event ID*,Event Name*,Active,Vendor/Provider*,Secondary Vendor/Provider,Subject IDs*,Allow waitlist for sessions*,Allow Auto-Management of Waitlist‡,Auto-Register User upon Granting Waitlist‡,Training Hours,Availability to Specific Users,Availability to OU‡*,Availability OU Type,Register Upon Approval,Pre-Approved,Include Subordinates,Registration Deadline,Registration Deadline - Before/After,Minimum Users,Maximum Users,Preferred Instructors,No-show Penalty – Monetary,No-show Penalty – Training Units,Restrict Withdraw from Session,Refund Type,Refund Percentage‡,Refund Amount‡,Refund Number of Days prior to start‡,Withdrawal Penalty Percentage,Withdrawal Penalty Amount
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Process Optimization (vendor),Process Optimization Training,0,ILT Content,,1131,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Process Optimization Scientific Molding (vendor),Process Optimization Scientific Molding,0,ILT Content,,915,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,QR code ILTcourse,QR code ILTcourse,1,ILT Content,,902,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Quality_Critical Parts-Quality Course (AGGNA),Critical Parts-Quality Course,0,ILT Content,,1027,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Quantity Verification for Ret (vendor),Quantity Verification for Ret,0,ILT Content,,910,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
"A3 training, presented by Art Prather.",,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Record_A3 Training,A3 Training,1,ILT Content,,1031,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Employee Relations Training at AGGNAI. Provided by Foundations HR.,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Record_Employee Relations Training ILT,Employee Relations Training - Foundations HR,1,ILT Content,,1120,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_Certificate of AGG Auditor,Certificate of AGG Auditor,1,ILT Content,,890,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_ISO/TS 16949 Internal Quality Auditor,ISO/TS 16949 Internal Quality Auditor,1,ILT Content,,908,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_Lead Auditor Training with Supplier Auditor Certification,Lead Auditor Training with Supplier Auditor Certification,1,ILT Content,,889,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_Lead Auditor Validation,Lead Auditor Validation,1,ILT Content,,1181,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
"This training will provide you with the information you need to administer the LMS for your AGG location (i.e. assess rosters, build profiles, check training reports, etc).",,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_LMS Coordinator Training,LMS Coordinator Training,1,ILT Content,,903,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
"Hands-on LMS training, where Supervisors and Managers will learn how to use the LMS and automated reports to proactively manage training in their departments.",,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_LMS Introduction for Managers_SP,LMS Introduction for Managers (AGGU will Assess),1,ILT Content,,911,TRUE,Time based,TRUE,1800.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
"Hands-on LMS training, where employees will learn how to login to the LMS and complete compliance and other job-related trainings.",,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_LMS Introduction_SP,LMS Introduction (AGGU will Assess),1,ILT Content,,1030,TRUE,Time based,TRUE,1800.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
"Contact Brian Robinson to schedule this training. The training will teach you how to properly create and complete work orders, and review and complete assignments (No Recertification Required). This training complies with AGG Missouri requirements.",,1,,,,AGG.University@dummydata.com,,TRUE,1,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_Maintenance Connection (For Technicians),Maintenance Connection (For Technicians),1,ILT Content,,904,TRUE,Time based,TRUE,3600.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Certifies team member to be an On-the-Job Trainer @ AGGASK,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_OJT Certification_AGGASK,OJT Trainer Certification (AGGASK),1,ILT Content,,1135,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Certifies team member to be an On-the-Job Trainer @ AGGMINTO,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_OJT Certification_AGGMINTO,OJT Trainer Certification (AGGMINTO),1,ILT Content,,1126,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Certifies team member to be an On-the-Job Trainer,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_OJT Certification_AGGTX,OJT Trainer Certification (AGGTX),1,ILT Content,,1020,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Requirement for IATF.,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_Process Owner Training for IATF,Process Owner Training for IATF,1,ILT Content,,1121,TRUE,Time based,TRUE,3600.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
IATF Requirement.,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,"Requirement_Quality Engineer IATF Training for Control Plans, PFMEAs, & Critical Characteristics","Quality Engineer IATF Training for Control Plans, PFMEAs, & Critical Characteristics",1,ILT Content,,1025,TRUE,Time based,TRUE,2700.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
For new & existing team leaders to learn the importance of following daily management sheets and preparing them to be successful production leaders.,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Requirement_TL Daily Management AGGKY,T/L Daily Management Training (AGGKY),1,ILT Content,,1134,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,RWMA Resistance Welding School (vendor),RWMA Resistance Welding School,0,ILT Content,,1026,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,S4 Programming I (vendor),S4 Programming I,0,ILT Content,,909,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Safety_DOT Hazardous Material Employee Training (vendor),DOT Hazardous Material Employee Training,0,ILT Content,,891,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Safety_Dupont Stop (AGG Safety Dept.),Dupont Stop,0,ILT Content,,900,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Safety_Emergency Planning & Comunity Right-to-Know (Trinity Consultants),Intro to Emergency Planning & Community Right-to-Know,0,ILT Content,,1024,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Safety_Kiken Yochi,Kiken Yochi (Contact the Safety Dept. to Schedule),1,ILT Content,,888,TRUE,Time based,TRUE,2700.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Kiken Yochi training obtained through the Supervisor Certification Program (SCP),,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Safety_Kiken Yochi (SCP),Kiken Yochi (SCP),1,ILT Content,,1130,TRUE,Time based,TRUE,2700.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Safety_OSHA 10-hour Construction Industry,OSHA 10-hour Construction Industry,0,ILT Content,,1018,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,SkillsUSA (vendor),Electronics Applications / Technology Assessment,0,ILT Content,,1021,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,SkillsUSA (vendor) Computer Maintenance,Computer Maintenance Technology Proficiency Assessment,0,ILT Content,,912,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
"The Certified Professional in Training Management (CPTM™) program is the only credential focused specifically on the role of the training manager. As a CPTM, you will gain the skills needed to manage corporate training programs that align with your company’s goals – now and in the future. You will develop core competencies that will allow you to demonstrate your expertise in training management and impact change across the business.",,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,SRT_Certified Professional in Training Management,Certified Professional in Training Management,0,ILT Content,,1024,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Steel Markets North America Conference (vendor),12th Annual Steel Markets North America Conference,0,ILT Content,,1023,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Certification for safe transportation of dangerous goods by land (3-year Recertification),,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Subpart H - Training (vendor),49 CFR 172.700,0,ILT Content,,916,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
"In order to grow, we must know our roots. At Next Level Leadership, we’ll begin by focusing on three proven assessments to solidify your team’s leadership foundation. These include a DiSC Workplace Profile, an Emotional Intelligence Profile, and a Productive Conflict Profile. From there, our goal is to enhance leadership knowledge and skillsets through our seven impactful topics.",,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Succession Planning_Next Level Leadership,Next Level Leadership,1,ILT Content,,1119,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
"Acquire management skills on-the-job from your mentor or other qualified manager(s). Your mentor must submit confirmation to AGGU, stating that you have completed On-the-Job Training (OJT) for the purpose of succession planning. Once confirmation is received, AGGU will mark the activity complete in your succession plan.",,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Succession Planning_OJT Training,On-the-Job Training (OJT) for Succession Planning,1,ILT Content,,1123,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Supplier Requirement_Lexus Dojo Training (AGGU),Lexus Dojo Training,0,ILT Content,,1129,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,SXSIG_GB_Exam_Prep_(MAC),Six Sigma Green Belt Training / Exam Prep (MAC),0,ILT Content,,914,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,TEC 1900 (College Transcript),Technical Mathematics I,0,ILT Content,,1128,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Advanced PLCs (MAC),Advanced Programmable Logical Controllers,0,ILT Content,,906,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Basic PLC (MAC),Basic Programmable Logical Controllers (MAC),0,ILT Content,,1125,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Basic PLC (Omron),Basic PLC Programing (Omron),0,ILT Content,,892,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Electrical Level 1 Lab (Ranken),Electrical Level 1 Lab for Amatrol (Ranken),0,ILT Content,,1124,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Electrical Level 2 Lab (Ranken),Electrical Level 2 Lab for Amatrol (Ranken),0,ILT Content,,886,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
 This training complies with AGG standards.,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Fanuc Level I (Ranken),Fanuc Robotics Basic - Level I (Ranken),1,ILT Content,,1133,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
 This training complies with AGG standards.,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Fanuc Level II (Ranken),Fanuc Robotics Intermediate - Level II (Ranken),1,ILT Content,,1019,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
 This training complies with AGG standards.,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Fanuc Level III (Ranken),Fanuc Robotics Advanced - Level III (Ranken),1,ILT Content,,1029,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Intermediate PLC (Omron),Intermediate PLC Programming (Omron),0,ILT Content,,1122,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Mechanical Level 1 Lab (Ranken),Mechanical Level 1 Lab for Amatrol (Ranken),0,ILT Content,,1127,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
 This training complies with AGG standards.,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Mechanical Level 2 Lab (Ranken),Mechanical Level 2 Lab for Amatrol (Ranken),1,ILT Content,,907,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Metallurgy of Die Casting Alloys (vendor),Metallurgy of Die Casting Alloys,0,ILT Content,,905,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Oxyacetylene Welding (vendor),Oxyacetylene Welding,0,ILT Content,,1028,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_PQ2 (vendor),PQ2,0,ILT Content,,893,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Roster for Ranken IET Students.,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technical_Ranken IET Program,RANKEN IET Program,1,ILT Content,,1017,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Technician Type Universal (vendor),Technician Type Universal,0,ILT Content,,898,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
"In this course, we will be looking at how the hoshin targets are cascaded down throughout the organization, starting from the Americas group hoshin down to individual team members. You will also become familiar with the top down approach to goal setting and how each level of the company contributes to goals.  This is a AGGNA requirement and it is an annual recertification for all salary employees.",,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,TestCertificationExpiration,TestCertificationExpiration,1,ILT Content,,1016,TRUE,Time based,TRUE,1800.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,AGG Activity,In-House Monozukuri - TPS,0,ILT Content,,1022,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,AGGNA_Legal Compliance Training (GM's & Above),Legal Compliance Training (GM's & Above),0,ILT Content,,1136,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Time Management Workshop (MAC),Time Management Workshop,0,ILT Content,,913,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Traceability in Manufacturing using RFID - BAL - L,Traceability in Manufacturing using RFID - BAL - LUFF,0,ILT Content,,887,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Requirements and expectations of a Forklift Instructor (No Recertification) This training complies with OSHA standard 1910.178.,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Train the Trainer_Forklift Instructor,Forklift Instructor,1,ILT Content,,899,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Certification to facilitate Intro to AGG (Online) Orientation to new hires and conversion employees (No Recertification),,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Train the Trainer_Intro to AGG (Online) Facilitator Certification,Intro to AGG (Online) Facilitator Certification,1,ILT Content,,901,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Certification to facilitate Intro to AGG Orientation to new hires and conversion employees (No Recertification),,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Train the Trainer_Intro to AGG Facilitator Certification,Intro to AGG Facilitator Certification,1,ILT Content,,897,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Train the Trainer_Kiken Yochi Instructor,Kiken Yochi Instructor,1,ILT Content,,1138,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Requirements and expectations of an Overhead Crane Instructor (No Recertification) This training complies with OSHA standard 1910.179.,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Train the Trainer_Overhead Crane Instructor,Overhead Crane Instructor,1,ILT Content,,1137,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
 Requirements and expectations of a Scissor & Boom Instructor (No Recertification) This training complies with OSHA standard OSHA 1910.67.,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Train the Trainer_Scissor & Boom Instructor,Scissor & Boom Instructor,1,ILT Content,,1132,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Train the Trainer_TWI Job Instruction Instructor (40-hr cert.),TWI Job Instruction Instructor (40 Hour),0,ILT Content,,1131,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
