Session ID*,Transcript Status,Score,Pass/Fail,Request Date/Time,Registration Date/Time,User ID*,Completion Date/Time,Due Date/Time‡,Archived,User Exempt Reason,Approver Exempt Reason,User's Exemption Comments,Approver's Exemption Comments,Exempt By,Comments
Computer & Software_Shop Floor Data Entry Class,Completed,0,Pass,2017-10-05 08:00:00,2017-10-05 08:00:00,75872,2017-10-05 00:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2018-12-13 16:22:09,2018-12-13 16:22:09,75872,2018-12-01 13:00:00,,0,0,0,,,,
Computer_FileHold Class,Completed,0,Pass,2017-09-05 08:00:00,2017-09-05 08:00:00,75872,2017-09-05 00:00:00,,0,0,0,,,,
Legal_FMLA for Management (AGG specifics) Class,Completed,0,Pass,2017-05-15 08:00:00,2017-05-15 08:00:00,75872,2017-05-15 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2017-04-27 08:00:00,2017-04-27 08:00:00,75872,2017-04-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,76015,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,76025,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-10-04 08:00:00,2017-10-04 08:00:00,76234,2017-04-13 00:00:00,,0,0,0,,,,
Computer & Software_JDE Class,Completed,0,Pass,2017-01-08 08:00:00,2017-01-08 08:00:00,76285,2017-01-08 00:00:00,,0,0,0,,,,
Computer & Software_Microsoft Outlook Class,Completed,0,Pass,2017-07-28 08:00:00,2017-07-28 08:00:00,76285,2017-07-28 00:00:00,,0,0,0,,,,
Computer & Software_Shop Floor Data Entry Class,Completed,0,Pass,2017-01-08 08:00:00,2017-01-08 08:00:00,76285,2017-01-08 00:00:00,,0,0,0,,,,
Computer Skills_Excel Basic Class,Completed,0,Pass,2017-03-27 08:00:00,2017-03-27 08:00:00,76285,2017-03-04 00:00:00,,0,0,0,,,,
Computer Skills_Excel Intermediate Class,Completed,0,Pass,2017-10-04 08:00:00,2017-10-04 08:00:00,76285,2017-04-14 00:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2018-12-13 14:40:52,2018-12-13 14:40:52,76285,2018-11-01 12:00:00,,0,0,0,,,,
Legal_FMLA for Management (AGG specifics) Class,Completed,0,Pass,2017-11-08 08:00:00,2017-11-08 08:00:00,76285,2017-11-08 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2017-07-27 08:00:00,2017-07-27 08:00:00,76285,2017-07-27 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-12-13 20:04:25,2018-12-13 20:04:25,76352,2018-03-15 22:00:00,,0,0,0,,,,
Technical_Fanuc Level II (Ranken) Class,Completed,0,Pass,2018-12-13 20:10:57,2018-12-13 20:10:57,76352,2018-03-22 22:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2018-12-13 14:40:52,2018-12-13 14:40:52,76517,2018-11-01 12:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2017-06-20 08:00:00,2017-06-20 08:00:00,76517,2017-06-20 00:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2018-12-13 16:37:12,2018-12-13 16:37:12,76541,2018-01-15 14:30:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2017-11-10 08:00:00,2017-11-10 08:00:00,76541,2017-11-10 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,76544,2015-08-27 00:00:00,,0,0,0,,,,
Onboarding_Mentor Certification Training-0031,Cancelled,0,Pass,2021-08-24 15:24:53,2021-08-24 15:24:53,76544,2021-08-25 03:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-09-01 08:00:00,2017-09-01 08:00:00,76675,2017-12-01 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2017-02-23 08:00:00,2017-02-23 08:00:00,76675,2017-02-23 00:00:00,,0,0,0,,,,
Computer & Software_Microsoft Outlook Class,Completed,0,Pass,2015-10-12 08:00:00,2015-10-12 08:00:00,76772,2015-10-12 00:00:00,,0,0,0,,,,
Computer Skills_Excel Basic Class,Completed,0,Pass,2017-06-26 08:00:00,2017-06-26 08:00:00,76772,2017-06-29 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-09-30 08:00:00,2015-09-30 08:00:00,76772,2015-09-30 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2019-07-06 20:40:37,2019-07-06 20:40:37,76772,2019-07-06 20:40:00,,0,0,0,,,,
Technical_Mechanical Level 2 Lab (Ranken) Class,Completed,0,Pass,2017-01-05 08:00:00,2017-01-05 08:00:00,76772,2017-05-05 00:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2018-12-13 16:37:12,2018-12-13 16:37:12,76791,2018-01-15 14:30:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-09-30 08:00:00,2015-09-30 08:00:00,76850,2015-09-30 00:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2018-12-13 14:40:52,2018-12-13 14:40:52,76852,2018-11-01 12:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,76852,2015-08-27 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2017-07-13 08:00:00,2017-07-13 08:00:00,76852,2017-07-13 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,77068,2015-08-27 00:00:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0001,Cancelled,0,Pass,2019-01-31 20:29:18,2019-01-31 20:29:18,77247,2019-03-22 22:00:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0004,Registered,0,Pass,2019-04-24 15:35:01,2019-04-24 15:35:01,77247,,,0,0,0,,,,
Computer Skills_Excel Basic Class,Completed,0,Pass,2017-07-24 08:00:00,2017-07-24 08:00:00,77247,2017-07-28 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,77249,2015-08-27 00:00:00,,0,0,0,,,,
Leadership_Emotional Intelligence Training-0002,Completed,0,Pass,2019-09-13 16:47:35,2019-09-13 16:47:35,77405,2019-10-24 14:55:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,77491,2015-08-27 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2017-08-06 08:00:00,2017-08-06 08:00:00,77677,2017-08-06 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,77791,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-11-18 08:00:00,2015-11-18 08:00:00,77800,2015-11-18 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,78163,2015-08-27 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-10-22 13:50:18,2018-10-22 13:50:18,78208,2018-10-18 14:50:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-12-13 20:24:38,2018-12-13 20:24:38,78387,2018-10-05 22:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-10-08 08:00:00,2015-10-08 08:00:00,78437,2015-10-08 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,78704,2015-08-27 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-12-13 20:18:51,2018-12-13 20:18:51,78722,2018-04-26 22:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,78773,2015-08-27 00:00:00,,0,0,0,,,,
Computer Skills_Excel Basic Class,Completed,0,Pass,2017-03-27 08:00:00,2017-03-27 08:00:00,78974,2017-03-04 00:00:00,,0,0,0,,,,
Computer Skills_Excel Intermediate Class,Completed,0,Pass,2017-10-04 08:00:00,2017-10-04 08:00:00,78974,2017-04-14 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,78974,2015-08-27 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken)-0001,Completed,0,Pass,2021-12-07 20:59:22,2021-12-07 20:59:22,78976,2021-07-22 15:55:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,79070,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,79274,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,79275,2015-08-27 00:00:00,,0,0,0,,,,
Onboarding_Mentor Certification Training-0032,Completed,0,Pass,2021-08-24 18:50:46,2021-08-24 18:50:46,79325,2021-08-25 11:00:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0003,Completed,0,Pass,2018-03-12 18:55:41,2018-03-12 18:55:41,79344,2019-02-15 14:50:00,,0,0,0,,,,
Computer_Excel Basic-0011,Completed,0,Pass,2019-10-01 22:52:24,2019-10-01 22:52:24,79344,2019-08-02 17:25:00,,0,0,0,,,,
Computer Skills_Excel Intermediate Class,Completed,0,Pass,2017-05-15 08:00:00,2017-05-15 08:00:00,79393,2017-05-19 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-12-13 20:18:51,2018-12-13 20:18:51,79630,2018-04-26 22:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-12-13 20:04:25,2018-12-13 20:04:25,79631,2018-03-15 22:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,79920,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,80006,2015-08-27 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2016-01-11 08:00:00,2016-01-11 08:00:00,80204,2016-01-11 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-09-30 08:00:00,2015-09-30 08:00:00,80229,2015-09-30 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-09-10 08:00:00,2015-09-10 08:00:00,80276,2015-09-10 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-11-08 08:00:00,2015-11-08 08:00:00,80366,2015-09-14 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-07-22 08:00:00,2015-07-22 08:00:00,80446,2015-07-22 00:00:00,,0,0,0,,,,
Computer & Software_JDE Class,Completed,0,Pass,2017-06-13 08:00:00,2017-06-13 08:00:00,80594,2017-06-13 00:00:00,,0,0,0,,,,
Computer & Software_Microsoft Outlook Class,Completed,0,Pass,2017-09-06 08:00:00,2017-09-06 08:00:00,80594,2017-09-06 00:00:00,,0,0,0,,,,
Computer & Software_Shop Floor Data Entry Class,Completed,0,Pass,2017-06-13 08:00:00,2017-06-13 08:00:00,80594,2017-06-13 00:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2018-12-13 16:22:09,2018-12-13 16:22:09,80594,2018-12-01 12:00:00,,0,0,0,,,,
Computer_FileHold Class,Completed,0,Pass,2017-06-19 08:00:00,2017-06-19 08:00:00,80594,2017-06-19 00:00:00,,0,0,0,,,,
Legal_FMLA for Management (AGG specifics) Class,Completed,0,Pass,2017-06-23 08:00:00,2017-06-23 08:00:00,80594,2017-06-23 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2017-08-06 08:00:00,2017-08-06 08:00:00,80594,2017-08-06 00:00:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0121,Completed,0,Pass,2023-03-31 13:04:27,2023-03-31 13:04:27,80697,2023-03-28 13:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-10-04 08:00:00,2017-10-04 08:00:00,80702,2017-04-13 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,81186,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-02-20 08:00:00,2017-02-20 08:00:00,81213,2017-02-23 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-03-10 08:00:00,2017-03-10 08:00:00,81214,2017-10-13 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2017-02-23 08:00:00,2017-02-23 08:00:00,81214,2017-02-23 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-06-22 08:00:00,2015-06-22 08:00:00,81841,2015-06-22 00:00:00,,0,0,0,,,,
Computer & Software_Microsoft Outlook Class,Completed,0,Pass,2015-03-12 08:00:00,2015-03-12 08:00:00,82105,2015-03-12 00:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2018-12-13 14:40:52,2018-12-13 14:40:52,82105,2018-11-01 12:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-05-30 08:00:00,2017-05-30 08:00:00,82243,2017-02-06 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-04-17 08:00:00,2017-04-17 08:00:00,82244,2017-04-20 00:00:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0001,Cancelled,0,Pass,2019-05-02 21:23:52,2019-05-02 21:23:52,82409,2019-02-14 17:52:02,,0,0,0,,,,
Computer_FileHold Class,Completed,0,Pass,2017-03-05 08:00:00,2017-03-05 08:00:00,82409,2017-03-05 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,82409,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,82641,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,82642,2015-08-27 00:00:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0002,Completed,0,Pass,2019-11-01 21:06:50,2019-11-01 21:06:50,82665,2019-04-04 17:45:00,,0,0,0,,,,
Computer_Excel Basic-0010,Completed,0,Pass,2019-01-02 19:56:30,2019-01-02 19:56:30,82665,2019-03-21 13:45:00,,0,0,0,,,,
Computer_FileHold Class,Completed,0,Pass,2017-03-05 08:00:00,2017-03-05 08:00:00,82676,2017-03-05 00:00:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0003,Cancelled,0,Pass,2019-01-21 16:47:45,2019-01-21 16:47:45,82690,2019-01-21 16:52:42,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-07-22 08:00:00,2015-07-22 08:00:00,82690,2015-07-22 00:00:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0116,Completed,0,Pass,2023-03-29 15:28:35,2023-03-29 15:28:35,82954,2023-04-04 13:20:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2017-02-20 08:00:00,2017-02-20 08:00:00,82954,2017-02-23 00:00:00,,0,0,0,,,,
Technical_Fanuc Level II (Ranken) Class,Completed,0,Pass,2017-03-04 08:00:00,2017-03-04 08:00:00,82954,2017-06-04 00:00:00,,0,0,0,,,,
Technical_Fanuc Level III (Ranken) Class,Completed,0,Pass,2017-01-05 08:00:00,2017-01-05 08:00:00,82954,2017-04-05 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,83037,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-10-16 08:00:00,2015-10-16 08:00:00,83118,2015-10-16 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2017-02-13 08:00:00,2017-02-13 08:00:00,83381,2017-02-16 00:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2018-12-13 15:57:33,2018-12-13 15:57:33,83459,2018-12-01 21:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,83459,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,83508,2015-08-27 00:00:00,,0,0,0,,,,
Computer & Software_JDE Class,Completed,0,Pass,2017-01-08 08:00:00,2017-01-08 08:00:00,83520,2017-01-08 00:00:00,,0,0,0,,,,
Computer & Software_Microsoft Outlook Class,Completed,0,Pass,2017-07-28 08:00:00,2017-07-28 08:00:00,83520,2017-07-28 00:00:00,,0,0,0,,,,
Computer & Software_Shop Floor Data Entry Class,Completed,0,Pass,2017-01-08 08:00:00,2017-01-08 08:00:00,83520,2017-01-08 00:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2017-07-28 08:00:00,2017-07-28 08:00:00,83520,2017-07-28 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,83520,2015-08-27 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2017-01-06 08:00:00,2017-01-06 08:00:00,83520,2017-01-06 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-10-22 13:50:18,2018-10-22 13:50:18,83745,2018-10-18 14:50:00,,0,0,0,,,,
Technical_Fanuc Level II (Ranken) Class,Completed,0,Pass,2018-11-19 15:00:53,2018-11-19 15:00:53,83745,2018-11-16 15:10:00,,0,0,0,,,,
Train the Trainer_Scissor & Boom Instructor Class,Completed,0,Pass,2017-01-11 08:00:00,2017-01-11 08:00:00,83745,2017-01-11 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-01-30 08:00:00,2017-01-30 08:00:00,83778,2017-02-02 00:00:00,,0,0,0,,,,
Computer & Software_Microsoft Outlook Class,Completed,0,Pass,2015-10-12 08:00:00,2015-10-12 08:00:00,83803,2015-10-12 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-11-13 08:00:00,2015-11-13 08:00:00,83803,2015-11-13 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,83809,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-07 08:00:00,2015-08-07 08:00:00,84025,2015-08-07 00:00:00,,0,0,0,,,,
Technical_Mechanical Level 2 Lab (Ranken) Class,Completed,0,Pass,2017-01-05 08:00:00,2017-01-05 08:00:00,84042,2017-05-05 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-05-30 08:00:00,2017-05-30 08:00:00,84131,2017-02-06 00:00:00,,0,0,0,,,,
Onboarding_Mentor Certification Training-0029,Completed,0,Pass,2021-08-24 15:16:44,2021-08-24 15:16:44,84138,2021-08-24 12:15:00,,0,0,0,,,,
Computer & Software_JDE Class,Completed,0,Pass,2017-06-13 08:00:00,2017-06-13 08:00:00,84608,2017-06-13 00:00:00,,0,0,0,,,,
Computer & Software_Microsoft Outlook Class,Completed,0,Pass,2017-09-06 08:00:00,2017-09-06 08:00:00,84608,2017-09-06 00:00:00,,0,0,0,,,,
Computer & Software_Shop Floor Data Entry Class,Completed,0,Pass,2017-06-13 08:00:00,2017-06-13 08:00:00,84608,2017-06-13 00:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2017-09-06 08:00:00,2017-09-06 08:00:00,84608,2017-09-06 00:00:00,,0,0,0,,,,
Computer_FileHold Class,Completed,0,Pass,2017-06-19 08:00:00,2017-06-19 08:00:00,84608,2017-06-19 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2016-10-18 08:00:00,2016-10-18 08:00:00,84608,2016-10-21 00:00:00,,0,0,0,,,,
Legal_FMLA for Management (AGG specifics) Class,Completed,0,Pass,2017-06-23 08:00:00,2017-06-23 08:00:00,84608,2017-06-23 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2017-08-06 08:00:00,2017-08-06 08:00:00,84608,2017-08-06 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-10-30 08:00:00,2015-10-30 08:00:00,84783,2015-10-30 00:00:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0119,Completed,0,Pass,2023-03-30 16:47:40,2023-03-30 16:47:40,84853,2023-04-04 13:20:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,84869,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,84891,2015-08-27 00:00:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0115,Completed,0,Pass,2023-05-04 13:19:52,2023-05-04 13:19:52,85007,2023-04-04 13:20:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-12-13 20:18:51,2018-12-13 20:18:51,85048,2018-04-26 22:00:00,,0,0,0,,,,
Computer & Software_JDE Class,Completed,0,Pass,2015-12-16 08:00:00,2015-12-16 08:00:00,85069,2015-12-16 00:00:00,,0,0,0,,,,
Computer & Software_Microsoft Outlook Class,Completed,0,Pass,2015-10-22 08:00:00,2015-10-22 08:00:00,85069,2015-10-22 00:00:00,,0,0,0,,,,
Computer Skills_Excel Intermediate Class,Completed,0,Pass,2017-07-08 08:00:00,2017-07-08 08:00:00,85069,2017-11-08 00:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2018-12-13 15:20:56,2018-12-13 15:20:56,85069,2018-11-01 21:00:00,,0,0,0,,,,
Computer_FileHold Class,Completed,0,Pass,2017-03-31 08:00:00,2017-03-31 08:00:00,85069,2017-03-31 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,85069,2015-08-27 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2016-04-08 08:00:00,2016-04-08 08:00:00,85069,2016-04-08 00:00:00,,0,0,0,,,,
Train the Trainer_Token Yochi Instructor Class,Completed,0,Pass,2016-04-08 08:00:00,2016-04-08 08:00:00,85069,2016-04-08 00:00:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0002,Completed,0,Pass,2019-11-01 21:06:50,2019-11-01 21:06:50,85080,2019-04-04 17:45:00,,0,0,0,,,,
Computer_Excel Basic-0010,Completed,0,Pass,2019-11-01 21:06:50,2019-11-01 21:06:50,85080,2019-03-21 13:45:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-09-01 08:00:00,2017-09-01 08:00:00,85185,2017-12-01 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-10-08 08:00:00,2015-10-08 08:00:00,85259,2015-10-08 00:00:00,,0,0,0,,,,
Onboarding_Mentor Certification Training-0032,Completed,0,Pass,2021-08-24 18:50:46,2021-08-24 18:50:46,85259,2021-08-25 11:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,85287,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,85307,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,85452,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,85465,2015-08-27 00:00:00,,0,0,0,,,,
Onboarding_Mentor Certification Training-0032,Completed,0,Pass,2021-08-24 18:50:46,2021-08-24 18:50:46,85465,2021-08-25 11:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,85466,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,85589,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-10-08 08:00:00,2015-10-08 08:00:00,85720,2015-10-08 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,85854,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,85898,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-07 08:00:00,2015-08-07 08:00:00,86035,2015-08-07 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,86046,2015-08-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-06-22 08:00:00,2015-06-22 08:00:00,86270,2015-06-22 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,86289,2015-08-27 00:00:00,,0,0,0,,,,
