Event ID,Session ID*,Part Start Date/Time,Part End Date/Time,Part Break Duration,Part Timezone,Display Times in TimeZone of User,Part name,Part Location,Part Instructor*,Session Status,Cancellation Reason,Cancellation Comment,Available Languages,Vendor/Provider,Registration Deadline,Registration Deadline - Before/After,Allow waitlist for sessions,Allow Auto-Management of Waitlist‡, Auto-Register User upon Granting Waitlist‡,Minimum Users,Maximum Users,Credits,Attendance Parts,Emails,Currency Code,Price Per Session,No-show Penalty – Monetary,No-show Penalty – Training Units,Restrict Withdraw from Session,Refund Type,Refund Percentage‡,Refund Amount‡,Refund Number of Days prior to start‡,Withdrawal Penalty Percentage,Withdrawal Penalty Amount,Penalty Number of Days prior to start,Created/Modified By,Do not allow exception request,Copy Availability from its Event,Availability to All Users,Availability to Specific Users,Availability to OU‡,Availability OU Type,Register Upon Approval,Pre-Approved,Includes Subordinates,Training Contact,Training Units,Default Training Unit Price,Required Training Approvals,Required Completion Approvals,Request Form
Leadership_LMS Training for Managers,Leadership_LMS Training-0003,05/29/2019 19:00:00.000,05/29/2019 20:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0004,05/30/2019 21:00:00.000,05/30/2019 22:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0005,05/31/2019 12:00:00.000,05/31/2019 13:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0006,05/31/2019 18:00:00.000,05/31/2019 19:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0007,2019-05-06 20:00:00,2019-05-06 21:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0008,2019-06-06 16:00:00,2019-06-06 17:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0009,2019-07-06 14:00:00,2019-07-06 15:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0010,2019-10-06 19:00:00,2019-10-06 20:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0011,2019-11-06 15:00:00,2019-11-06 16:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0012,2019-11-06 21:00:00,2019-11-06 22:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0014,06/13/2019 12:00:00.000,06/13/2019 13:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0015,06/20/2019 16:00:00.000,06/20/2019 17:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0016,06/20/2019 21:00:00.000,06/20/2019 22:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0017,06/21/2019 14:00:00.000,06/21/2019 15:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0018,06/24/2019 16:00:00.000,06/24/2019 17:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0019,06/25/2019 15:00:00.000,06/25/2019 16:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0020,06/26/2019 19:00:00.000,06/26/2019 20:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0021,2019-09-07 19:00:00,2019-09-07 20:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0022,2019-10-07 21:00:00,2019-10-07 22:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0023,2019-11-07 12:00:00,2019-11-07 13:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0024,2019-11-07 15:00:00,2019-11-07 16:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0025,2019-09-07 16:00:00,2019-09-07 17:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0029,07/18/2019 15:00:00.000,07/18/2019 16:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0030,07/19/2019 15:00:00.000,07/19/2019 16:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0031,07/24/2019 12:00:00.000,07/24/2019 13:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0032,07/25/2019 21:00:00.000,07/25/2019 22:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0033,07/26/2019 14:00:00.000,07/26/2019 15:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0034,2019-01-08 21:00:00,2019-01-08 22:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0035,2019-02-08 00:00:00,2019-02-08 01:00:00,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0036,2019-05-08 21:00:00,2019-05-08 22:00:00,,9,false,Offering of LMS Training for Managers,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0037,09/20/2019 12:00:00.000,09/20/2019 13:00:00.000,,9,false,Offering of LMS Training for Managers,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0038,09/20/2019 12:00:00.000,09/20/2019 13:00:00.000,,9,false,Copy (1) of Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_Middle Management Training (MMT),Leadership_Middle Management Training (MMT)-0001,2019-09-09 13:00:00,2019-11-09 22:00:00,,9,false,Offering of Middle Management Training (MMT),Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,25,72000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_ProManager (vendor),Leadership_ProManager (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,ProManager Leadership Development Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership_SCP,Leadership_SCP (Round 01),2016-07-11 14:00:00,2016-02-12 18:00:00,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 02),01/23/2017 14:00:00.000,02/17/2017 18:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 03),03/13/2017 13:00:00.000,2017-07-04 17:00:00,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 04),04/24/2017 13:00:00.000,05/19/2017 17:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 05),2017-05-06 13:00:00,06/30/2017 17:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 06),07/24/2017 13:00:00.000,08/18/2017 17:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 07),2017-11-09 13:00:00,2017-06-10 17:00:00,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 08),10/23/2017 13:00:00.000,11/17/2017 18:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 09),2018-05-02 14:00:00,2018-02-03 18:00:00,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 10),05/14/2018 13:00:00.000,2018-08-06 17:00:00,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 11),2018-06-08 13:00:00,08/31/2018 17:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 12),09/17/2018 13:00:00.000,2018-12-10 17:00:00,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 13),10/22/2018 13:00:00.000,11/16/2018 18:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 14),2019-04-02 14:00:00,2019-01-03 18:00:00,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 15),2019-01-04 13:00:00,04/26/2019 17:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,10,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 16),07/29/2019 13:00:00.000,08/23/2019 17:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 17),09/16/2019 13:00:00.000,2019-11-10 17:00:00,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 18),10/28/2019 13:00:00.000,11/22/2019 18:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,6,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 19),01/13/2020 14:00:00.000,2020-07-02 18:00:00,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 20),2020-09-03 13:00:00,2020-03-04 17:00:00,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 21),04/20/2020 13:00:00.000,05/15/2020 17:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 22),2020-01-06 13:00:00,06/26/2020 17:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 23),2020-03-08 13:00:00,08/28/2020 17:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 24),09/14/2020 13:00:00.000,2020-09-10 17:00:00,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP,Leadership_SCP (Round 25),10/26/2020 13:00:00.000,11/20/2020 18:00:00.000,,9,false,Offering of Supervisor Certification Program,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,4,8,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP final presentation (ILT Course),leadership_scp final presentation (Group 18),2020-06-02 14:30:00,2020-06-02 16:30:00,,9,false,Offering of Supervisor Certification Program Final Presentation,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,900,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP final presentation (ILT Course),leadership_scp final presentation (Group 19) (ILT Course)-0002,2020-05-03 14:30:00,2020-05-03 16:00:00,,9,false,Offering of Supervisor Certification Program Final Presentation,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP final presentation (ILT Course),leadership_scp final presentation (Group 19) (ILT Course)-0003,2020-04-03 14:30:00,2020-04-03 16:30:00,,9,false,Offering of Supervisor Certification Program Final Presentation,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP Leadership & Goals_ARCHIVE,Leadership_SCP Leadership & Goals-0001,01/27/2020 14:00:00.000,01/31/2020 23:00:00.000,,9,false,Offering of Supervisor Certification Program Weekly (Leadership & Goals),Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,144000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP Quality & Problem Solving_ARCHIVE,Leadership_SCP Quality & Problem Solving-0001,10/21/2019 13:00:00.000,10/25/2019 22:00:00.000,,9,false,Offering of Supervisor Certification Program Weekly (Quality & Problem Solving),Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,144000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP Quality & Problem Solving_ARCHIVE,Leadership_SCP Quality & Problem Solving-0002,2019-04-11 14:00:00,2019-08-11 23:00:00,,9,false,Offering of Supervisor Certification Program Weekly (Quality & Problem Solving),Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,144000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP Standard Work & Training_ARCHIVE,Leadership_SCP Standard Work & Training-0001,2019-02-12 14:00:00,2019-06-12 23:00:00,,9,false,Offering of Supervisor Certification Program Weekly (Standard Work & Training),Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,144000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP Standard Work & Training_ARCHIVE,Leadership_SCP Standard Work & Training-0002,09/30/2019 13:00:00.000,2019-04-10 22:00:00,,9,false,Offering of Supervisor Certification Program Weekly (Standard Work & Training),Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,144000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP TPS & Safety (weekly),Leadership_SCP TPS & Safety-0001,2019-09-09 13:00:00,09/13/2019 22:00:00.000,,9,false,Offering of Supervisor Certification Program Weekly (TPS & Safety),Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,144000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_SCP TPS & Safety (weekly),Leadership_SCP TPS & Safety-0002,09/16/2019 13:00:00.000,09/20/2019 22:00:00.000,,9,false,Offering of Supervisor Certification Program Weekly (TPS & Safety),Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,144000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_TPS (AGGU),Leadership_TPS (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,TPS I Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership_TPS (vendor),Leadership_TPS (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,TPS Basics for Management Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0001,12/16/2019 14:00:00.000,12/16/2019 16:00:00.000,,9,false,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,,ILT Content,,,1,false,false,6,15,7200,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0002,12/17/2019 13:00:00.000,12/17/2019 15:00:00.000,,9,false,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,,ILT Content,,,1,false,false,6,15,7200,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0003,12/18/2019 14:00:00.000,12/18/2019 16:00:00.000,,9,false,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,,ILT Content,,,1,false,false,6,15,7200,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0004,2019-12-12 15:00:00,2019-12-12 17:00:00,,9,false,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,,ILT Content,,,1,false,false,6,15,7200,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0005,01/22/2020 11:00:00.000,01/22/2020 13:00:00.000,,9,false,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,,ILT Content,,,1,false,false,6,15,7200,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0006,01/14/2020 13:00:00.000,01/14/2020 15:00:00.000,,9,false,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,,ILT Content,,,1,false,false,6,15,7200,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0008,01/28/2020 11:00:00.000,01/28/2020 13:00:00.000,,9,false,Offering of TWI Job Instruction - Refresher Course (CANCELLED),Bldg_2_Room_207,86295,,,,,ILT Content,,,1,false,false,6,15,7200,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0009,01/29/2020 20:00:00.000,01/29/2020 22:00:00.000,,9,false,Offering of TWI Job Instruction - Refresher Course (CANCELLED),Bldg_2_Room_207,86295,,,,,ILT Content,,,1,false,false,6,15,7200,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_TWI Job Instruction - Refresher Course,Leadership_TWI Job Instruction - Refresher Course-0010,02/13/2020 14:00:00.000,02/13/2020 16:00:00.000,,9,false,Offering of TWI Job Instruction - Refresher Course,Bldg_2_Room_207,86295,,,,,ILT Content,,,1,false,false,1,10,7200,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_TWI Job Instruction 10-hour,Leadership_TWI Job Instruction 10-hour Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,TWI Job Instruction 10-hour Cert Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
